TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"자갈치시장","202504","네이버카페","0.00000",,,,"4.00000","25800.00000","수산 시장","35.0966394","129.0305933","부산광역시 중구 남포동5가 105-1","부산광역시","중구","3064705.00000","3258675.00000","-6.00000","21916017.00000","14438726.00000","7477291.00000"
"해운대해수욕장","202504","네이버카페","0.00000",,,,"4.60000","2331.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5141202.00000","5662184.00000","-9.20000","70107199.00000","42626131.00000","27481068.00000"
"장충체육관","202504","뉴스","0.00000",,,,"4.30000","963.00000","경기장","37.5581","127.0068","서울특별시 중구 동호로 241","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"인천항","202504","뉴스","4.00000",,,,"4.30000","37.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","7518427.00000","8447425.00000","-11.00000","115663113.00000","69560219.00000","46102894.00000"
"서대문자연사박물관","202504","뉴스","0.00000",,,,"4.30000","2942.00000","자연사 박물관","37.576673","126.9374741","서울특별시 서대문구 연희동 141-52","서울특별시","서대문구","6878830.00000","8327028.00000","-17.40000","26151246.00000","18179895.00000","7971351.00000"
"이태원","202504","뉴스","10.00000","10.00000",,"1.00000","4.30000","287.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"압구정동","202504","뉴스","4.00000",,,,"4.30000","221.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"서울시청","202504","뉴스","0.00000",,,,"4.30000","801.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"서울드래곤시티","202504","뉴스","0.00000",,,,"4.30000","4494.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"영종도","202504","뉴스","0.00000",,,,"4.20000","81.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천","중구","7518427.00000","8447425.00000","-11.00000","115663113.00000","69560219.00000","46102894.00000"
"한강 공원","202504","뉴스","0.00000",,,,"4.30000","632.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"서울관광재단","202504","뉴스","0.00000",,,,"4.90000","11.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"망원","202504","뉴스","0.00000",,,,"4.30000","8362.00000","재래시장","37.5560685","126.910091","서울특별시 망원역","서울특별시","망원역","9594620.00000","10711578.00000","-10.40000","75119001.00000","47099277.00000","28019724.00000"
"거제도","202504","뉴스","22.00000",,"4.00000","-1.00000","4.30000","215.00000","섬","34.8869","128.6239","경상남도 거제시","경상남도","거제시","1675964.00000","1853659.00000","-9.60000","8176119.00000","7235447.00000","940672.00000"
"평화의전당","202504","뉴스","0.00000",,,,"4.40000","1515.00000","공연예술 극장","37.5986","127.0527","서울특별시 동대문구 회기동","서울특별시","동대문구","4569274.00000","5796889.00000","-21.20000","18363791.00000","16653504.00000","1710287.00000"
"종묘","202504","뉴스","0.00000",,,,"4.40000","1044.00000","역사적 장소","37.5746","126.9938","서울특별시 종로구 종로 157 종묘관리소","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"잠실","202504","뉴스","12.00000",,"6.00000","-1.00000","4.40000","10023.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11070535.00000","11296638.00000","-2.00000","104387393.00000","66615357.00000","37772036.00000"
"서울월드컵경기장","202504","뉴스","0.00000",,,,"4.40000","9167.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","9594620.00000","10711578.00000","-10.40000","75119001.00000","47099277.00000","28019724.00000"
"동대문","202504","뉴스","137.00000",,"73.00000","-1.00000","4.40000","7575.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","4569274.00000","5796889.00000","-21.20000","18363791.00000","16653504.00000","1710287.00000"
"더현대서울","202504","뉴스","0.00000",,,,"4.40000","10365.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","9824311.00000","10180621.00000","-3.50000","89192262.00000","64624743.00000","24567519.00000"
"고척스카이돔","202504","뉴스","0.00000",,,,"4.40000","1486.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","5406737.00000","6259806.00000","-13.60000","26870753.00000","24907556.00000","1963197.00000"
"해비치호텔","202504","뉴스","0.00000",,,,"4.50000","5651.00000","5성급 호텔","33.3233757","126.8447677","제주특별자치도 서귀포시 표선면 민속해안로 537","제주특별자치도","서귀포시","3594356.00000","3200932.00000","12.30000","31516588.00000","23224578.00000","8292010.00000"
"진주성","202504","뉴스","0.00000",,,,"4.50000","4041.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1698459.00000","2139196.00000","-20.60000","8859262.00000","8584103.00000","275159.00000"
"명동","202504","뉴스","60.00000","6.00000","34.00000","-0.80000","4.30000","24680.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"지리산국립공원","202504","뉴스","4.00000",,,,"4.20000","30.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","775124.00000","873540.00000","-11.30000","1902442.00000","1884975.00000","17467.00000"
"포천 허브아일랜드","202504","뉴스","0.00000",,,,"4.10000","6621.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","2058301.00000","2404423.00000","-14.40000","14049600.00000","13775037.00000","274563.00000"
"김해공항","202504","뉴스","0.00000",,,,"4.10000","4168.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","6822221.00000","7629496.00000","-10.60000","67206312.00000","57179077.00000","10027235.00000"
"강남","202504","뉴스","100.00000",,"30.00000","-1.00000","4.10000","594.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"부산 영화의 거리","202504","뉴스","18.00000","18.00000",,"1.00000","4.20000","1002.00000","관광 명소","35.157","129.15","부산광역시 해운대구 마린시티1로 51","부산광역시","해운대구","5141202.00000","5662184.00000","-9.20000","70107199.00000","42626131.00000","27481068.00000"
"남대문시장","202504","뉴스","8.00000",,"4.00000","-1.00000","4.20000","27401.00000","시장","37.5591786","126.9776692","서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR","서울특별시","남창동","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"광장시장","202504","뉴스","0.00000",,,,"4.20000","42763.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"코엑스몰","202504","뉴스","4.00000","4.00000",,"1.00000","4.30000","23861.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"서울랜드","202504","뉴스","0.00000",,,,"4.30000","13719.00000","놀이공원","37.4341563","127.0201267","경기도 과천시 막계동 70-4","경기도","과천시","1834094.00000","1725213.00000","6.30000","5414891.00000","5291060.00000","123831.00000"
"롯데월드","202504","뉴스","0.00000",,,,"4.30000","47024.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","11070535.00000","11296638.00000","-2.00000","104387393.00000","66615357.00000","37772036.00000"
"ddp 동대문디자인플라자","202504","뉴스","40.00000",,"20.00000","-1.00000","4.30000","30208.00000","문화센터","37.5665256","127.0092236","서울특별시 중구 을지로 281","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"한국민속촌","202504","뉴스","0.00000",,,,"4.40000","15798.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시","11653536.00000","13357091.00000","-12.80000","67515190.00000","63974648.00000","3540542.00000"
"북촌한옥마을","202504","뉴스","4.00000",,,,"4.40000","20316.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"광화문","202504","뉴스","4.00000","4.00000",,"1.00000","4.40000","13165.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"청계천","202504","뉴스","0.00000",,,,"4.50000","9348.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","중구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"여의도한강공원","202504","뉴스","0.00000",,,,"4.50000","17559.00000","공원","37.5267106","126.9347112","서울특별시 영등포구 여의동로 계절광장","서울특별시","영등포구","9824311.00000","10180621.00000","-3.50000","89192262.00000","64624743.00000","24567519.00000"
"n서울타워","202504","뉴스","0.00000",,,,"4.50000","63013.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"세종로","202504","뉴스","0.00000",,,,"4.60000","43736.00000","문화적 랜드마크","37.5802252","126.9767995","서울특별시 종로구 사직로 161","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"서울숲공원","202504","뉴스","16.00000",,"8.00000","-1.00000","4.60000","10296.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6105130.00000","6828433.00000","-10.60000","36869169.00000","27038314.00000","9830855.00000"
"독립기념관","202504","뉴스","0.00000",,,,"4.60000","9579.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","7134844.00000","8436151.00000","-15.40000","35016066.00000","33725721.00000","1290345.00000"
"경복궁","202504","뉴스","0.00000",,,,"4.60000","43736.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"중앙박물관","202504","뉴스","0.00000",,,,"4.70000","26076.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"국립중앙박물관","202504","뉴스","0.00000",,,,"4.70000","26076.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"구미시장","202504","뉴스","0.00000",,,,"3.60000","140.00000","시장","36.1172459","128.3509342","경상북도 구미시 송정동 87-61","경상북도","구미시","2091960.00000","2404517.00000","-13.00000","10927091.00000","10336531.00000","590560.00000"
"주문진항","202504","뉴스","25.00000",,"15.00000","-1.00000","3.80000","127.00000","항구","37.8895","128.8269","강원특별자치도 강릉시 주문진읍 해안로 1758-22","강원특별자치도","강릉시","2291044.00000","2561433.00000","-10.60000","14972365.00000","14393765.00000","578600.00000"
"중앙시장","202504","뉴스","0.00000",,,,"4.00000","2784.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"포천시장","202504","뉴스","0.00000",,,,"4.10000","557.00000","시장","37.8982868","127.2041251","경기도 포천시 신읍동 193-13","경기도","포천시","2058301.00000","2404423.00000","-14.40000","14049600.00000","13775037.00000","274563.00000"
"제주롯데호텔","202504","뉴스","8.00000",,"4.00000","-1.00000","4.50000","4718.00000","5성급 호텔","33.2496","126.4145","제주특별자치도 서귀포시 중문관광로72번길 35","제주특별자치도","서귀포시","3594356.00000","3200932.00000","12.30000","31516588.00000","23224578.00000","8292010.00000"
"청와대","202504","뉴스","0.00000",,,,"4.20000","1380.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"일산호수공원","202504","뉴스","0.00000",,,,"4.50000","7394.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","12924919.00000","13702450.00000","-5.70000","63254046.00000","60565614.00000","2688432.00000"
"인사동","202504","뉴스","4.00000",,,,"4.30000","13008.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"낙산공원","202504","뉴스","4.00000",,,,"4.50000","5804.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"광안리해수욕장","202504","뉴스","0.00000",,,,"4.60000","1378.00000","해변","35.1531","129.1186","부산 수영구 광안해변로 219","부산","수영구","2907453.00000","3148169.00000","-7.60000","14631785.00000","12629107.00000","2002678.00000"
"성수동","202504","뉴스","33.00000",,"19.00000","-1.00000","4.60000","20.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6105130.00000","6828433.00000","-10.60000","36869169.00000","27038314.00000","9830855.00000"
"올림픽공원","202504","뉴스","0.00000",,,,"4.60000","2891.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","11070535.00000","11296638.00000","-2.00000","104387393.00000","66615357.00000","37772036.00000"
"국립고궁박물관","202504","뉴스","0.00000",,,,"4.60000","6878.00000","국립박물관","37.5766084","126.974951","서울특별시 종로구 효자로 12","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"해운대해수욕장","202504","뉴스","0.00000",,,,"4.60000","2331.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","5141202.00000","5662184.00000","-9.20000","70107199.00000","42626131.00000","27481068.00000"
"인천국제공항","202504","뉴스","26.00000","6.00000",,"1.00000","4.50000","31729.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","7518427.00000","8447425.00000","-11.00000","115663113.00000","69560219.00000","46102894.00000"
"숭례문","202504","뉴스","0.00000",,,,"4.50000","776.00000","역사적 명소","37.559984","126.9753071","서울특별시 중구 남대문로4가 29","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"이화여자대학교","202504","뉴스","0.00000",,,,"4.60000","1346.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","6878830.00000","8327028.00000","-17.40000","26151246.00000","18179895.00000","7971351.00000"
"광안대교","202504","뉴스","0.00000",,,,"4.60000","838.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","부산진구","2907453.00000","3148169.00000","-7.60000","14631785.00000","12629107.00000","2002678.00000"
"서울신라호텔","202504","뉴스","0.00000",,,,"4.60000","7257.00000","5성급 호텔","37.5559034","127.0052509","서울특별시 중구 동호로 249","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"국립민속박물관","202504","뉴스","8.00000",,,,"4.60000","3264.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"소공동","202504","뉴스","0.00000",,,,"4.60000","552.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"성수동","202504","다음카페","0.00000",,,,"4.60000","20.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6105130.00000","6828433.00000","-10.60000","36869169.00000","27038314.00000","9830855.00000"
"덕수궁","202504","다음카페","4.00000",,,,"4.60000","19649.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"거제","202504","다음카페","0.00000",,,,"4.30000","215.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","1675964.00000","1853659.00000","-9.60000","8176119.00000","7235447.00000","940672.00000"
"잠실","202504","다음카페","0.00000",,,,"4.40000","10023.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","11070535.00000","11296638.00000","-2.00000","104387393.00000","66615357.00000","37772036.00000"
"광장시장","202504","다음카페","0.00000",,,,"4.20000","42763.00000","재래시장","37.5700398","126.9996036","서울특별시 예지동 2-1번지 1층 종로구 서울특별시 KR","서울특별시","예지동","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"명동","202504","다음카페","0.00000",,,,"4.30000","24680.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"진주성","202504","다음카페","0.00000",,,,"4.50000","4041.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","1698459.00000","2139196.00000","-20.60000","8859262.00000","8584103.00000","275159.00000"
"제주공항","202504","다음카페","0.00000",,,,"4.40000","19159.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","4639442.00000","4567598.00000","1.60000","62508172.00000","46670009.00000","15838163.00000"
"등촌","202504","블로그","4.00000",,"2.00000","-1.00000","4.10000","1752.00000","재래시장","37.5575223","126.8559611","서울특별시 강서구 등촌동 639-27","서울특별시","강서구","6822221.00000","7629496.00000","-10.60000","67206312.00000","57179077.00000","10027235.00000"
"포천 허브아일랜드","202504","블로그","0.00000",,,,"4.10000","6621.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","2058301.00000","2404423.00000","-14.40000","14049600.00000","13775037.00000","274563.00000"
"김해공항","202504","블로그","20.00000",,"4.00000","-1.00000","4.10000","4168.00000","국제 공항","37.5655","126.8013","서울특별시 강서구 하늘길 112","서울특별시","강서구","6822221.00000","7629496.00000","-10.60000","67206312.00000","57179077.00000","10027235.00000"
"일산호수공원","202504","블로그","0.00000",,,,"4.50000","7394.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","12924919.00000","13702450.00000","-5.70000","63254046.00000","60565614.00000","2688432.00000"
"지리산국립공원","202504","블로그","4.00000",,,,"4.20000","30.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","775124.00000","873540.00000","-11.30000","1902442.00000","1884975.00000","17467.00000"
"강변","202504","블로그","4.00000",,,,"4.10000","811.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","5887682.00000","6797980.00000","-13.40000","33977729.00000","21736852.00000","12240877.00000"
"성북동","202504","블로그","0.00000",,,,"4.60000","3045.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북동성당","4267938.00000","5623583.00000","-24.10000","15378897.00000","14182044.00000","1196853.00000"
"익선동","202504","블로그","4.00000",,,,"4.20000","7664.00000","명소","37.5743484","126.9897057","서울특별시 종로구 익선동 93","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"영종도","202504","블로그","2.00000",,"2.00000","-1.00000","4.20000","81.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천","중구","7518427.00000","8447425.00000","-11.00000","115663113.00000","69560219.00000","46102894.00000"
"소공동","202504","블로그","0.00000",,,,"4.60000","552.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"한강 공원","202504","블로그","4.00000",,,,"4.30000","632.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"애월읍","202504","블로그","4.00000","4.00000",,"1.00000","4.60000","275.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","4639442.00000","4567598.00000","1.60000","62508172.00000","46670009.00000","15838163.00000"
"인사동","202504","블로그","8.00000",,,,"4.30000","13008.00000","관광 명소","37.5717174","126.9860732","서울특별시 종로구 인사동 153-10","서울특별시","종로구","11936438.00000","13247027.00000","-9.90000","80442389.00000","54299851.00000","26142538.00000"
"이태원","202504","블로그","46.00000","14.00000","18.00000","-0.20000","4.30000","287.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","8889359.00000","9982640.00000","-11.00000","56345781.00000","37810335.00000","18535446.00000"
"압구정동","202504","블로그","0.00000",,,,"4.30000","221.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","18179983.00000","19186622.00000","-5.20000","216926401.00000","114933401.00000","101993000.00000"
"올림픽공원","202504","블로그","0.00000",,,,"4.60000","2891.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","11070535.00000","11296638.00000","-2.00000","104387393.00000","66615357.00000","37772036.00000"
"서울시청","202504","블로그","0.00000",,,,"4.30000","801.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"국회의사당","202504","블로그","6.00000","6.00000",,"1.00000","4.10000","392.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","9824311.00000","10180621.00000","-3.50000","89192262.00000","64624743.00000","24567519.00000"
"중앙시장","202504","블로그","34.00000",,"12.00000","-1.00000","4.00000","2784.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","12161355.00000","12871649.00000","-5.50000","309192808.00000","193262398.00000","115930410.00000"
"세브란스병원","202504","블로그","0.00000",,,,"3.70000","454.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","6878830.00000","8327028.00000","-17.40000","26151246.00000","18179895.00000","7971351.00000"
"무안공항","202504","블로그","4.00000",,,,"3.90000","258.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1345844.00000","1527109.00000","-11.90000","6061867.00000","5969915.00000","91952.00000"
